[fitness = 24.1343298969644, values = [100.21495717917782, 0.30724360285153157, ] ]
[fitness = 11.65162261928015, values = [100.21495717917782, 0.22822970518643265, ] ]
[fitness = 0.7242428037221637, values = [100.21495717917782, 0.25105267570507594, ] ]
[fitness = 0.7242428037221637, values = [100.21495717917782, 0.25105267570507594, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
[fitness = 0.6695621805198738, values = [100.21495717917782, 0.24854214894802518, ] ]
